amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	purchase-order-number	price-designation	is-replacement-order	order-item-id
111-3187576-6346658	111-3187576-6346658	2024-04-05T14:06:25+00:00	2024-04-05T17:34:18+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.76					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97630111707001
111-3193652-6495449	111-3193652-6495449	2024-04-06T17:57:20+00:00	2024-04-07T06:50:39+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.83					1.4			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97686757606441
111-3255887-9376243	111-3255887-9376243	2024-04-05T18:32:09+00:00	2024-04-06T08:29:18+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.82	1.5				1.4	1.5		PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97632498342361
111-3276410-5521845	111-3276410-5521845	2024-04-08T11:44:25+00:00	2024-04-09T22:36:46+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.72					0.65			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97772812244881
111-3286369-6196241	111-3286369-6196241	2024-04-08T21:57:57+00:00	2024-04-10T18:01:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.27										false			false	97795002174201
111-3302776-5100265	111-3302776-5100265	2024-04-18T20:24:31+00:00	2024-04-19T18:47:48+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.14	1.49				1.0	1.49		PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98469502140601
111-3304492-1275466	111-3304492-1275466	2024-04-11T00:49:44+00:00	2024-04-11T19:00:17+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99						1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97964712646721
111-3361383-1105835	111-3361383-1105835	2024-04-02T16:16:10+00:00	2024-04-03T10:20:45+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.34										false			false	97451662870201
111-3391198-5108226	111-3391198-5108226	2024-04-11T16:07:08+00:00	2024-04-12T09:00:56+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	16.99	1.4	1.5					1.5				false			false	98018250310801
111-3394070-0705857	111-3394070-0705857	2024-04-08T02:54:48+00:00	2024-04-09T02:48:44+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.14										false			false	97766408390601
111-3402631-6181040	111-3402631-6181040	2024-04-30T03:29:03+00:00	2024-05-18T07:50:58+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.71	0.11					0.11		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	99234270907241
111-3431684-2037039	111-3431684-2037039	2024-04-07T03:31:46+00:00	2024-04-09T22:53:11+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.04					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97705893126401
111-3469124-7066652	111-3469124-7066652	2024-04-27T20:21:42+00:00	2024-04-28T14:47:51+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.93					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99107076943721
111-3490157-2355437	111-3490157-2355437	2024-04-14T11:18:12+00:00	2024-04-15T05:01:50+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.3										false			false	98186745598721
111-3502546-0812210	111-3502546-0812210	2024-04-19T13:34:03+00:00	2024-04-19T17:16:59+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.84					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98539578551561
111-3529652-5640229	111-3529652-5640229	2024-04-22T01:50:35+00:00	2024-04-22T22:21:54+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.15										false			false	98504193878401
111-3566732-9360232	111-3566732-9360232	2024-04-24T16:49:45+00:00	2024-04-25T15:47:38+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.96					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98858660888801
111-3687547-7265808	111-3687547-7265808	2024-04-02T15:58:55+00:00	2024-04-03T15:18:18+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Earrings for Women Trendy Gift for Women	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.15										false			false	97448099027121
111-3828582-9707405	111-3828582-9707405	2024-04-29T02:06:20+00:00	2024-04-29T23:25:51+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.05					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99174825995361
111-3867058-0441843	111-3867058-0441843	2024-04-24T02:21:00+00:00	2024-04-24T12:59:14+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.66					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98794022282201
111-4044761-7098658	111-4044761-7098658	2024-04-10T22:33:16+00:00	2024-04-11T04:25:21+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97959783802961
111-4049155-6121849	111-4049155-6121849	2024-04-11T18:31:54+00:00	2024-04-12T03:16:26+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	16.99	1.19										false			false	98026412230521
111-4123862-4564258	111-4123862-4564258	2024-04-22T21:05:29+00:00	2024-04-23T07:38:08+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.87					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98706689328441
111-4131612-9543400	111-4131612-9543400	2024-04-21T06:16:42+00:00	2024-04-21T11:47:30+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99											false			false	98619390235521
111-4148071-2116261	111-4148071-2116261	2024-04-17T19:29:57+00:00	2024-04-18T21:18:23+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.87					3.15			MPC-S Percentage Off 2024/04/15 4-21-40-674	MPC-S Percentage Off 2024/04/15 4-21-40-674	false			false	98417081339721
111-4148071-2116261	111-4148071-2116261	2024-04-17T19:29:57+00:00	2024-04-18T21:18:23+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	13.99	0.87					3.15			MPC-S Percentage Off 2024/04/15 4-21-40-674	MPC-S Percentage Off 2024/04/15 4-21-40-674	false			false	98417081339761
111-4171180-7517063	111-4171180-7517063	2024-04-05T21:59:48+00:00	2024-04-07T01:06:48+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97653437007321
111-4277702-2154668	111-4277702-2154668	2024-04-03T00:25:37+00:00	2024-04-05T00:56:23+00:00	Shipped	Amazon	Amazon.com			Standard	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.11	0.24									false			false	97473971439441
111-4309863-2276236	111-4309863-2276236	2024-04-21T19:02:59+00:00	2024-04-23T17:18:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.09										false			false	98638297176561
111-4334375-5585813	111-4334375-5585813	2024-04-24T03:56:33+00:00	2024-04-25T03:24:10+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.97										false			false	98806416463121
111-4436712-5565002	111-4436712-5565002	2024-04-11T16:34:34+00:00	2024-04-12T13:32:02+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	16.99	1.23										false			false	98025890899321
111-4461918-5242657	111-4461918-5242657	2024-04-26T02:35:23+00:00	2024-04-27T00:30:54+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.9					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98987987529641
111-4685027-1473024	111-4685027-1473024	2024-04-16T17:19:09+00:00	2024-04-18T16:27:47+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.77										false			false	98326446347001
111-4767286-6131444	111-4767286-6131444	2024-04-26T00:08:40+00:00	2024-04-26T09:06:48+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.07										false			false	98981392083241
111-4773002-4949816	111-4773002-4949816	2024-04-07T17:46:14+00:00	2024-04-08T01:38:10+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.96	1.5				1.3	1.5		PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97733160420801
111-4823525-3799459	111-4823525-3799459	2024-04-28T18:14:54+00:00	2024-04-29T23:53:50+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.17										false			false	99148715207681
111-4907191-0753806	111-4907191-0753806	2024-04-13T19:27:48+00:00	2024-04-15T19:37:53+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.09					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98158285555761
111-4937271-7753020	111-4937271-7753020	2024-04-15T13:05:44+00:00	2024-04-15T18:29:03+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.12	1.49					1.49				false			false	98243458921241
111-5035307-2365069	111-5035307-2365069	2024-04-07T23:09:15+00:00	2024-04-09T03:01:32+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.7					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97747155102041
111-5083739-4721040	111-5083739-4721040	2024-04-30T02:32:39+00:00	2024-04-30T09:46:36+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.65										false			false	99225863901321
111-5130546-3001016	111-5130546-3001016	2024-04-07T19:06:08+00:00	2024-04-08T06:13:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.04					1.3			PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97738335200521
111-5148276-3321853	111-5148276-3321853	2024-04-23T22:11:58+00:00	2024-04-24T09:11:38+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.84					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98785252279081
111-5189446-8578604	111-5189446-8578604	2024-04-13T19:27:33+00:00	2024-04-14T06:25:19+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.94										false			false	98156572588601
111-5231276-8695446	111-5231276-8695446	2024-04-04T03:17:37+00:00	2024-04-05T17:43:02+00:00	Shipped	Amazon	Amazon.com			Standard	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.05	1.29					1.29		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false	97533715685761
111-5274483-7361827	111-5274483-7361827	2024-04-07T23:09:56+00:00	2024-04-09T01:05:03+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	1.09										false			false	97745658696681
111-5293800-0606600	111-5293800-0606600	2024-04-16T16:26:32+00:00	2024-04-17T15:49:26+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.98	0.59				1.0	0.59		PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98330318620801
111-5351651-3077036	111-5351651-3077036	2024-04-05T17:50:40+00:00	2024-04-06T09:37:42+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	1.06	0.99				1.4	0.99		PLM-480830f3-6ebe-4efa-908f-34234083a9ee	PLM-480830f3-6ebe-4efa-908f-34234083a9ee	false			false	97641043276681
111-5352570-4871465	111-5352570-4871465	2024-04-27T15:11:56+00:00	2024-04-28T07:22:30+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.99					1.0			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	99089711443961
111-5356374-2808230	111-5356374-2808230	2024-04-02T11:35:06+00:00	2024-04-03T08:24:44+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Earrings for Women Trendy Gift for Women	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	13.99	0.88					0.7			PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	PLM-67e96967-8947-4ab7-8ac5-19817e7b6e8f	false			false	97438176088681
111-5396632-6813854	111-5396632-6813854	2024-04-13T14:09:50+00:00	2024-04-13T22:23:41+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.45					6.2			PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	PLM-2253e5de-fced-4cc0-ac15-c9917dfdfbd5	false			false	98146175683281
111-5401279-7361067	111-5401279-7361067	2024-04-13T14:57:04+00:00	2024-04-15T15:28:15+00:00	Shipped	Amazon	Amazon.com			Expedited	Gold Earrings for Women Huggie Earring Sets for Multiple Piercing | Stud Huggie Earrings Earrings for Women Trendy	ER-01-cz stud set	B0BZNMKW3C	Shipped	1	USD	12.99	0.55										false			false	98144550306401
111-5401279-7361067	111-5401279-7361067	2024-04-13T14:57:04+00:00	2024-04-15T15:28:15+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	0.55										false			false	98144550306481
111-5465929-1034604	111-5465929-1034604	2024-04-15T02:56:54+00:00	2024-04-15T22:29:35+00:00	Shipped	Amazon	Amazon.com			Expedited	Flat Back Earrings Dainty Gold Earrings for Sensitive Ears Hypoallergenic Earring Set for Multiple Piercing Small Gold Earrings for Women Helix Helix	ER-01-leaf set	B0BZNNN5K8	Shipped	1	USD	12.99	1.07										false			false	98226992700681
